date,day,town,description,traffic,type
2020-03-19,Thursday,Vassalboro ,Routes 100 & 201,91,Combination
2020-03-19,Thursday,Wilton ,Routes 2 & 17,1595,Pass. Veh
2020-03-19,Thursday,Wilton ,Routes 2 & 17,78,SU Trucks
2020-03-19,Thursday,Wilton ,Routes 2 & 17,566,Combination
2020-03-19,Thursday,Wiscasset ,Route 1,9911,Pass. Veh
2020-03-19,Thursday,Wiscasset ,Route 1,297,SU Trucks
2020-03-19,Thursday,Wiscasset ,Route 1,378,Combination
2020-03-19,Thursday,York ,Route 1,4090,Pass. Veh
2020-03-19,Thursday,York ,Route 1,147,SU Trucks
2020-03-19,Thursday,York ,Route 1,71,Combination
2020-03-20,Friday,Auburn ,Veterans Bridge,25404,Pass. Veh
2020-03-20,Friday,Auburn ,Veterans Bridge,478,SU Trucks
2020-03-20,Friday,Auburn ,Veterans Bridge,202,Combination
2020-03-20,Friday,Bangor ,I-95,33259,Pass. Veh
2020-03-20,Friday,Bangor ,I-95,2521,SU Trucks
2020-03-20,Friday,Bangor ,I-95,2469,Combination
2020-03-20,Friday,Brewer ,I-395,22544,Pass. Veh
2020-03-20,Friday,Brewer ,I-395,1436,SU Trucks
2020-03-20,Friday,Brewer ,I-395,1132,Combination
2020-03-20,Friday,Brunswick ,I-295,24489,Pass. Veh
2020-03-20,Friday,Brunswick ,I-295,1163,SU Trucks
2020-03-20,Friday,Brunswick ,I-295,2616,Combination
2020-03-20,Friday,Carmel ,I-95 NB,6766,Pass. Veh
2020-03-20,Friday,Carmel ,I-95 NB,355,SU Trucks
2020-03-20,Friday,Carmel ,I-95 NB,1368,Combination
2020-03-20,Friday,Carmel ,I-95 SB,5251,Pass. Veh
2020-03-20,Friday,Carmel ,I-95 SB,627,SU Trucks
2020-03-20,Friday,Carmel ,I-95 SB,1084,Combination
2020-03-20,Friday,Freeport ,I-295,27707,Pass. Veh
2020-03-20,Friday,Freeport ,I-295,1115,SU Trucks
2020-03-20,Friday,Freeport ,I-295,2713,Combination
2020-03-20,Friday,Howland ,I-95 NB,3253,Pass. Veh
2020-03-20,Friday,Howland ,I-95 NB,196,SU Trucks
2020-03-20,Friday,Howland ,I-95 NB,755,Combination
2020-03-20,Friday,Howland ,I-95 SB,2366,Pass. Veh
2020-03-20,Friday,Howland ,I-95 SB,102,SU Trucks
2020-03-20,Friday,Howland ,I-95 SB,556,Combination
2020-03-20,Friday,Kittery ,I-95,34225,Pass. Veh
2020-03-20,Friday,Kittery ,I-95,2480,SU Trucks
2020-03-20,Friday,Kittery ,I-95,6649,Combination
2020-03-20,Friday,Portland ,1-295 1,25320,Pass. Veh
2020-03-20,Friday,Portland ,1-295 1,1092,SU Trucks
2020-03-20,Friday,Portland ,1-295 1,2190,Combination
2020-03-20,Friday,Portland ,I-295 2,39091,Pass. Veh
2020-03-20,Friday,Portland ,I-295 2,1625,SU Trucks
2020-03-20,Friday,Portland ,I-295 2,2368,Combination
2020-03-20,Friday,Portland ,I-295 3,39185,Pass. Veh
2020-03-20,Friday,Portland ,I-295 3,2021,SU Trucks
2020-03-20,Friday,Portland ,I-295 3,2363,Combination
2020-03-20,Friday,Saco ,I-195,7035,Pass. Veh
2020-03-20,Friday,Saco ,I-195,185,SU Trucks
2020-03-20,Friday,Saco ,I-195,75,Combination
2020-03-20,Friday,South Portland,NA,45171,Pass. Veh
2020-03-20,Friday,South Portland,NA,1490,SU Trucks
2020-03-20,Friday,South Portland,NA,2215,Combination
2020-03-20,Friday,Lewiston ,SR 196,NA,Pass. Veh
2020-03-20,Friday,Lewiston ,SR 196,NA,SU Trucks
2020-03-20,Friday,Lewiston ,SR 196,NA,Combination
2020-03-20,Friday,Berwick ,SR4,NA,Pass. Veh
2020-03-20,Friday,Berwick ,SR4,NA,SU Trucks
2020-03-20,Friday,Berwick ,SR4,NA,Combination
2020-03-20,Friday,Abbott ,Routes 6&15&16,2092,Pass. Veh
2020-03-20,Friday,Abbott ,Routes 6&15&16,52,SU Trucks
2020-03-20,Friday,Abbott ,Routes 6&15&16,132,Combination
2020-03-20,Friday,Mattawamkeag ,Route 2,508,Pass. Veh
2020-03-20,Friday,Mattawamkeag ,Route 2,11,SU Trucks
2020-03-20,Friday,Mattawamkeag ,Route 2,55,Combination
2020-03-20,Friday,New Portland ,Route 27,1485,Pass. Veh
2020-03-20,Friday,New Portland ,Route 27,26,SU Trucks
2020-03-20,Friday,New Portland ,Route 27,334,Combination
2020-03-20,Friday,Princeton ,Route 1,1426,Pass. Veh
2020-03-20,Friday,Princeton ,Route 1,30,SU Trucks
2020-03-20,Friday,Princeton ,Route 1,259,Combination
2020-03-20,Friday,T22 MD,NA,1408,Pass. Veh
2020-03-20,Friday,T22 MD,NA,39,SU Trucks
2020-03-20,Friday,T22 MD,NA,385,Combination
2020-03-20,Friday,Vassalboro ,Routes 100 & 201,2985,Pass. Veh
2020-03-20,Friday,Vassalboro ,Routes 100 & 201,57,SU Trucks
2020-03-20,Friday,Vassalboro ,Routes 100 & 201,87,Combination
2020-03-20,Friday,Wilton ,Routes 2 & 17,1688,Pass. Veh
2020-03-20,Friday,Wilton ,Routes 2 & 17,83,SU Trucks
2020-03-20,Friday,Wilton ,Routes 2 & 17,503,Combination
2020-03-20,Friday,Wiscasset ,Route 1,10654,Pass. Veh
2020-03-20,Friday,Wiscasset ,Route 1,296,SU Trucks
2020-03-20,Friday,Wiscasset ,Route 1,406,Combination
2020-03-20,Friday,York ,Route 1,5004,Pass. Veh
2020-03-20,Friday,York ,Route 1,140,SU Trucks
2020-03-20,Friday,York ,Route 1,90,Combination
2020-03-21,Saturday,Auburn ,Veterans Bridge,21060,Pass. Veh
2020-03-21,Saturday,Auburn ,Veterans Bridge,325,SU Trucks
2020-03-21,Saturday,Auburn ,Veterans Bridge,114,Combination
2020-03-21,Saturday,Bangor ,I-95,24942,Pass. Veh
2020-03-21,Saturday,Bangor ,I-95,1407,SU Trucks
2020-03-21,Saturday,Bangor ,I-95,1174,Combination
2020-03-21,Saturday,Brewer ,I-395,15740,Pass. Veh
2020-03-21,Saturday,Brewer ,I-395,699,SU Trucks
2020-03-21,Saturday,Brewer ,I-395,483,Combination
2020-03-21,Saturday,Brunswick ,I-295,19263,Pass. Veh
2020-03-21,Saturday,Brunswick ,I-295,580,SU Trucks
2020-03-21,Saturday,Brunswick ,I-295,1248,Combination
2020-03-21,Saturday,Carmel ,I-95 NB,4949,Pass. Veh
2020-03-21,Saturday,Carmel ,I-95 NB,212,SU Trucks
2020-03-21,Saturday,Carmel ,I-95 NB,638,Combination
2020-03-21,Saturday,Carmel ,I-95 SB,3733,Pass. Veh
2020-03-21,Saturday,Carmel ,I-95 SB,349,SU Trucks
2020-03-21,Saturday,Carmel ,I-95 SB,584,Combination
2020-03-21,Saturday,Freeport ,I-295,21659,Pass. Veh
2020-03-21,Saturday,Freeport ,I-295,591,SU Trucks
2020-03-21,Saturday,Freeport ,I-295,1268,Combination
2020-03-21,Saturday,Howland ,I-95 NB,2295,Pass. Veh
2020-03-21,Saturday,Howland ,I-95 NB,145,SU Trucks
2020-03-21,Saturday,Howland ,I-95 NB,379,Combination
2020-03-21,Saturday,Howland ,I-95 SB,1733,Pass. Veh
2020-03-21,Saturday,Howland ,I-95 SB,114,SU Trucks
2020-03-21,Saturday,Howland ,I-95 SB,363,Combination
2020-03-21,Saturday,Kittery ,I-95,31859,Pass. Veh
2020-03-21,Saturday,Kittery ,I-95,1246,SU Trucks
2020-03-21,Saturday,Kittery ,I-95,3312,Combination
2020-03-21,Saturday,Portland ,1-295 1,20195,Pass. Veh
2020-03-21,Saturday,Portland ,1-295 1,580,SU Trucks
2020-03-21,Saturday,Portland ,1-295 1,1144,Combination
2020-03-21,Saturday,Portland ,I-295 2,30542,Pass. Veh
2020-03-21,Saturday,Portland ,I-295 2,807,SU Trucks
2020-03-21,Saturday,Portland ,I-295 2,1216,Combination
2020-03-21,Saturday,Portland ,I-295 3,31113,Pass. Veh
2020-03-21,Saturday,Portland ,I-295 3,880,SU Trucks
2020-03-21,Saturday,Portland ,I-295 3,1149,Combination
2020-03-21,Saturday,Saco ,I-195,6374,Pass. Veh
2020-03-21,Saturday,Saco ,I-195,82,SU Trucks
2020-03-21,Saturday,Saco ,I-195,32,Combination
2020-03-21,Saturday,South Portland,NA,34475,Pass. Veh
2020-03-21,Saturday,South Portland,NA,631,SU Trucks
2020-03-21,Saturday,South Portland,NA,1093,Combination
2020-03-21,Saturday,Lewiston ,SR 196,NA,Pass. Veh
2020-03-21,Saturday,Lewiston ,SR 196,NA,SU Trucks
2020-03-21,Saturday,Lewiston ,SR 196,NA,Combination
2020-03-21,Saturday,Berwick ,SR4,NA,Pass. Veh
2020-03-21,Saturday,Berwick ,SR4,NA,SU Trucks
2020-03-21,Saturday,Berwick ,SR4,NA,Combination
2020-03-21,Saturday,Abbott ,Routes 6&15&16,1756,Pass. Veh
2020-03-21,Saturday,Abbott ,Routes 6&15&16,15,SU Trucks
2020-03-21,Saturday,Abbott ,Routes 6&15&16,93,Combination
2020-03-21,Saturday,Mattawamkeag ,Route 2,512,Pass. Veh
2020-03-21,Saturday,Mattawamkeag ,Route 2,0,SU Trucks
2020-03-21,Saturday,Mattawamkeag ,Route 2,18,Combination
2020-03-21,Saturday,New Portland ,Route 27,1353,Pass. Veh
2020-03-21,Saturday,New Portland ,Route 27,13,SU Trucks
2020-03-21,Saturday,New Portland ,Route 27,182,Combination
2020-03-21,Saturday,Princeton ,Route 1,1156,Pass. Veh
2020-03-21,Saturday,Princeton ,Route 1,10,SU Trucks
2020-03-21,Saturday,Princeton ,Route 1,57,Combination
2020-03-21,Saturday,T22 MD,NA,1179,Pass. Veh
2020-03-21,Saturday,T22 MD,NA,20,SU Trucks
2020-03-21,Saturday,T22 MD,NA,223,Combination
2020-03-21,Saturday,Vassalboro ,Routes 100 & 201,2094,Pass. Veh
2020-03-21,Saturday,Vassalboro ,Routes 100 & 201,16,SU Trucks
2020-03-21,Saturday,Vassalboro ,Routes 100 & 201,44,Combination
2020-03-21,Saturday,Wilton ,Routes 2 & 17,1452,Pass. Veh
2020-03-21,Saturday,Wilton ,Routes 2 & 17,22,SU Trucks
2020-03-21,Saturday,Wilton ,Routes 2 & 17,98,Combination
2020-03-21,Saturday,Wiscasset ,Route 1,9532,Pass. Veh
2020-03-21,Saturday,Wiscasset ,Route 1,85,SU Trucks
2020-03-21,Saturday,Wiscasset ,Route 1,177,Combination
2020-03-21,Saturday,York ,Route 1,5859,Pass. Veh
2020-03-21,Saturday,York ,Route 1,36,SU Trucks
2020-03-21,Saturday,York ,Route 1,47,Combination
2020-03-22,Sunday,Auburn ,Veterans Bridge,NA,Pass. Veh
2020-03-22,Sunday,Auburn ,Veterans Bridge,NA,SU Trucks
2020-03-22,Sunday,Auburn ,Veterans Bridge,NA,Combination
2020-03-22,Sunday,Bangor ,I-95,18706,Pass. Veh
2020-03-22,Sunday,Bangor ,I-95,890,SU Trucks
2020-03-22,Sunday,Bangor ,I-95,1034,Combination
2020-03-22,Sunday,Brewer ,I-395,11890,Pass. Veh
2020-03-22,Sunday,Brewer ,I-395,370,SU Trucks
2020-03-22,Sunday,Brewer ,I-395,401,Combination
2020-03-22,Sunday,Brunswick ,I-295,15834,Pass. Veh
2020-03-22,Sunday,Brunswick ,I-295,445,SU Trucks
2020-03-22,Sunday,Brunswick ,I-295,1157,Combination
2020-03-22,Sunday,Carmel ,I-95 NB,3997,Pass. Veh
2020-03-22,Sunday,Carmel ,I-95 NB,144,SU Trucks
2020-03-22,Sunday,Carmel ,I-95 NB,487,Combination
2020-03-22,Sunday,Carmel ,I-95 SB,3462,Pass. Veh
2020-03-22,Sunday,Carmel ,I-95 SB,322,SU Trucks
2020-03-22,Sunday,Carmel ,I-95 SB,739,Combination
2020-03-22,Sunday,Freeport ,I-295,17612,Pass. Veh
2020-03-22,Sunday,Freeport ,I-295,430,SU Trucks
2020-03-22,Sunday,Freeport ,I-295,1213,Combination
2020-03-22,Sunday,Howland ,I-95 NB,1718,Pass. Veh
2020-03-22,Sunday,Howland ,I-95 NB,83,SU Trucks
2020-03-22,Sunday,Howland ,I-95 NB,282,Combination
2020-03-22,Sunday,Howland ,I-95 SB,1793,Pass. Veh
2020-03-22,Sunday,Howland ,I-95 SB,206,SU Trucks
2020-03-22,Sunday,Howland ,I-95 SB,529,Combination
2020-03-22,Sunday,Kittery ,I-95,27148,Pass. Veh
2020-03-22,Sunday,Kittery ,I-95,977,SU Trucks
2020-03-22,Sunday,Kittery ,I-95,3265,Combination
2020-03-22,Sunday,Portland ,1-295 1,16349,Pass. Veh
2020-03-22,Sunday,Portland ,1-295 1,414,SU Trucks
2020-03-22,Sunday,Portland ,1-295 1,1039,Combination
2020-03-22,Sunday,Portland ,I-295 2,24272,Pass. Veh
2020-03-22,Sunday,Portland ,I-295 2,523,SU Trucks
2020-03-22,Sunday,Portland ,I-295 2,1043,Combination
2020-03-22,Sunday,Portland ,I-295 3,24437,Pass. Veh
2020-03-22,Sunday,Portland ,I-295 3,614,SU Trucks
2020-03-22,Sunday,Portland ,I-295 3,1062,Combination
2020-03-22,Sunday,Saco ,I-195,5067,Pass. Veh
2020-03-22,Sunday,Saco ,I-195,65,SU Trucks
2020-03-22,Sunday,Saco ,I-195,15,Combination
2020-03-22,Sunday,South Portland,NA,27247,Pass. Veh
2020-03-22,Sunday,South Portland,NA,430,SU Trucks
2020-03-22,Sunday,South Portland,NA,915,Combination
2020-03-22,Sunday,Lewiston ,SR 196,NA,Pass. Veh
2020-03-22,Sunday,Lewiston ,SR 196,NA,SU Trucks
2020-03-22,Sunday,Lewiston ,SR 196,NA,Combination
2020-03-22,Sunday,Berwick ,SR4,NA,Pass. Veh
2020-03-22,Sunday,Berwick ,SR4,NA,SU Trucks
2020-03-22,Sunday,Berwick ,SR4,NA,Combination
2020-03-22,Sunday,Abbott ,Routes 6&15&16,1629,Pass. Veh
2020-03-22,Sunday,Abbott ,Routes 6&15&16,7,SU Trucks
2020-03-22,Sunday,Abbott ,Routes 6&15&16,171,Combination
2020-03-22,Sunday,Mattawamkeag ,Route 2,414,Pass. Veh
2020-03-22,Sunday,Mattawamkeag ,Route 2,0,SU Trucks
2020-03-22,Sunday,Mattawamkeag ,Route 2,19,Combination
2020-03-22,Sunday,New Portland ,Route 27,1258,Pass. Veh
2020-03-22,Sunday,New Portland ,Route 27,9,SU Trucks
2020-03-22,Sunday,New Portland ,Route 27,206,Combination
2020-03-22,Sunday,Princeton ,Route 1,942,Pass. Veh
2020-03-22,Sunday,Princeton ,Route 1,8,SU Trucks
2020-03-22,Sunday,Princeton ,Route 1,67,Combination
2020-03-22,Sunday,T22 MD,NA,1068,Pass. Veh
2020-03-22,Sunday,T22 MD,NA,17,SU Trucks
2020-03-22,Sunday,T22 MD,NA,214,Combination
2020-03-22,Sunday,Vassalboro ,Routes 100 & 201,1637,Pass. Veh
2020-03-22,Sunday,Vassalboro ,Routes 100 & 201,8,SU Trucks
2020-03-22,Sunday,Vassalboro ,Routes 100 & 201,18,Combination
2020-03-22,Sunday,Wilton ,Routes 2 & 17,1354,Pass. Veh
2020-03-22,Sunday,Wilton ,Routes 2 & 17,16,SU Trucks
2020-03-22,Sunday,Wilton ,Routes 2 & 17,99,Combination
2020-03-22,Sunday,Wiscasset ,Route 1,7261,Pass. Veh
2020-03-22,Sunday,Wiscasset ,Route 1,46,SU Trucks
2020-03-22,Sunday,Wiscasset ,Route 1,125,Combination
2020-03-22,Sunday,York ,Route 1,4799,Pass. Veh
2020-03-22,Sunday,York ,Route 1,15,SU Trucks
2020-03-22,Sunday,York ,Route 1,32,Combination
2020-03-23,Monday,Auburn ,Veterans Bridge,NA,Pass. Veh
2020-03-23,Monday,Auburn ,Veterans Bridge,NA,SU Trucks
2020-03-23,Monday,Auburn ,Veterans Bridge,NA,Combination
2020-03-23,Monday,Bangor ,I-95,27526,Pass. Veh
2020-03-23,Monday,Bangor ,I-95,2270,SU Trucks
2020-03-23,Monday,Bangor ,I-95,2492,Combination
2020-03-23,Monday,Brewer ,I-395,19492,Pass. Veh
2020-03-23,Monday,Brewer ,I-395,1520,SU Trucks
2020-03-23,Monday,Brewer ,I-395,1200,Combination
2020-03-23,Monday,Brunswick ,I-295,19991,Pass. Veh
2020-03-23,Monday,Brunswick ,I-295,1273,SU Trucks
2020-03-23,Monday,Brunswick ,I-295,2509,Combination
2020-03-23,Monday,Carmel ,I-95 NB,5228,Pass. Veh
2020-03-23,Monday,Carmel ,I-95 NB,324,SU Trucks
2020-03-23,Monday,Carmel ,I-95 NB,1251,Combination
2020-03-23,Monday,Carmel ,I-95 SB,4357,Pass. Veh
2020-03-23,Monday,Carmel ,I-95 SB,572,SU Trucks
2020-03-23,Monday,Carmel ,I-95 SB,1339,Combination
2020-03-23,Monday,Freeport ,I-295,22613,Pass. Veh
2020-03-23,Monday,Freeport ,I-295,1253,SU Trucks
2020-03-23,Monday,Freeport ,I-295,2611,Combination
2020-03-23,Monday,Howland ,I-95 NB,2282,Pass. Veh
2020-03-23,Monday,Howland ,I-95 NB,124,SU Trucks
2020-03-23,Monday,Howland ,I-95 NB,677,Combination
2020-03-23,Monday,Howland ,I-95 SB,2178,Pass. Veh
2020-03-23,Monday,Howland ,I-95 SB,132,SU Trucks
2020-03-23,Monday,Howland ,I-95 SB,765,Combination
2020-03-23,Monday,Kittery ,I-95,23908,Pass. Veh
2020-03-23,Monday,Kittery ,I-95,1913,SU Trucks
2020-03-23,Monday,Kittery ,I-95,6418,Combination
2020-03-23,Monday,Portland ,1-295 1,0,Pass. Veh
2020-03-23,Monday,Portland ,1-295 1,0,SU Trucks
2020-03-23,Monday,Portland ,1-295 1,0,Combination
2020-03-23,Monday,Portland ,I-295 2,31681,Pass. Veh
2020-03-23,Monday,Portland ,I-295 2,2229,SU Trucks
2020-03-23,Monday,Portland ,I-295 2,2422,Combination
2020-03-23,Monday,Portland ,I-295 3,32256,Pass. Veh
2020-03-23,Monday,Portland ,I-295 3,2254,SU Trucks
2020-03-23,Monday,Portland ,I-295 3,2355,Combination
2020-03-23,Monday,Saco ,I-195,5693,Pass. Veh
2020-03-23,Monday,Saco ,I-195,265,SU Trucks
2020-03-23,Monday,Saco ,I-195,97,Combination
2020-03-23,Monday,South Portland,NA,36915,Pass. Veh
2020-03-23,Monday,South Portland,NA,1670,SU Trucks
2020-03-23,Monday,South Portland,NA,2177,Combination
2020-03-23,Monday,Lewiston ,SR 196,NA,Pass. Veh
2020-03-23,Monday,Lewiston ,SR 196,NA,SU Trucks
2020-03-23,Monday,Lewiston ,SR 196,NA,Combination
2020-03-23,Monday,Berwick ,SR4,NA,Pass. Veh
2020-03-23,Monday,Berwick ,SR4,NA,SU Trucks
2020-03-23,Monday,Berwick ,SR4,NA,Combination
2020-03-23,Monday,Abbott ,Routes 6&15&16,1659,Pass. Veh
2020-03-23,Monday,Abbott ,Routes 6&15&16,62,SU Trucks
2020-03-23,Monday,Abbott ,Routes 6&15&16,142,Combination
2020-03-23,Monday,Mattawamkeag ,Route 2,499,Pass. Veh
2020-03-23,Monday,Mattawamkeag ,Route 2,18,SU Trucks
2020-03-23,Monday,Mattawamkeag ,Route 2,131,Combination
2020-03-23,Monday,New Portland ,Route 27,NA,Pass. Veh
2020-03-23,Monday,New Portland ,Route 27,NA,SU Trucks
2020-03-23,Monday,New Portland ,Route 27,NA,Combination
2020-03-23,Monday,Princeton ,Route 1,1425,Pass. Veh
2020-03-23,Monday,Princeton ,Route 1,35,SU Trucks
2020-03-23,Monday,Princeton ,Route 1,317,Combination
2020-03-23,Monday,T22 MD,NA,NA,Pass. Veh
2020-03-23,Monday,T22 MD,NA,NA,SU Trucks
2020-03-23,Monday,T22 MD,NA,NA,Combination
2020-03-23,Monday,Vassalboro ,Routes 100 & 201,2731,Pass. Veh
2020-03-23,Monday,Vassalboro ,Routes 100 & 201,59,SU Trucks
2020-03-23,Monday,Vassalboro ,Routes 100 & 201,95,Combination
2020-03-23,Monday,Wilton ,Routes 2 & 17,1521,Pass. Veh
2020-03-23,Monday,Wilton ,Routes 2 & 17,91,SU Trucks
2020-03-23,Monday,Wilton ,Routes 2 & 17,621,Combination
2020-03-23,Monday,Wiscasset ,Route 1,8850,Pass. Veh
2020-03-23,Monday,Wiscasset ,Route 1,307,SU Trucks
2020-03-23,Monday,Wiscasset ,Route 1,380,Combination
2020-03-23,Monday,York ,Route 1,3642,Pass. Veh
2020-03-23,Monday,York ,Route 1,162,SU Trucks
2020-03-23,Monday,York ,Route 1,88,Combination
2020-03-24,Tuesday,Auburn ,Veterans Bridge,NA,Pass. Veh
2020-03-24,Tuesday,Auburn ,Veterans Bridge,NA,SU Trucks
2020-03-24,Tuesday,Auburn ,Veterans Bridge,NA,Combination
2020-03-24,Tuesday,Bangor ,I-95,23602,Pass. Veh
2020-03-24,Tuesday,Bangor ,I-95,1925,SU Trucks
2020-03-24,Tuesday,Bangor ,I-95,2258,Combination
2020-03-24,Tuesday,Brewer ,I-395,16702,Pass. Veh
2020-03-24,Tuesday,Brewer ,I-395,1349,SU Trucks
2020-03-24,Tuesday,Brewer ,I-395,1084,Combination
2020-03-24,Tuesday,Brunswick ,I-295,17332,Pass. Veh
2020-03-24,Tuesday,Brunswick ,I-295,1105,SU Trucks
2020-03-24,Tuesday,Brunswick ,I-295,2549,Combination
2020-03-24,Tuesday,Carmel ,I-95 NB,4091,Pass. Veh
2020-03-24,Tuesday,Carmel ,I-95 NB,276,SU Trucks
2020-03-24,Tuesday,Carmel ,I-95 NB,1205,Combination
2020-03-24,Tuesday,Carmel ,I-95 SB,3341,Pass. Veh
2020-03-24,Tuesday,Carmel ,I-95 SB,462,SU Trucks
2020-03-24,Tuesday,Carmel ,I-95 SB,1358,Combination
2020-03-24,Tuesday,Freeport ,I-295,19650,Pass. Veh
2020-03-24,Tuesday,Freeport ,I-295,1073,SU Trucks
2020-03-24,Tuesday,Freeport ,I-295,2710,Combination
2020-03-24,Tuesday,Howland ,I-95 NB,1855,Pass. Veh
2020-03-24,Tuesday,Howland ,I-95 NB,103,SU Trucks
2020-03-24,Tuesday,Howland ,I-95 NB,642,Combination
2020-03-24,Tuesday,Howland ,I-95 SB,1635,Pass. Veh
2020-03-24,Tuesday,Howland ,I-95 SB,96,SU Trucks
2020-03-24,Tuesday,Howland ,I-95 SB,750,Combination
2020-03-24,Tuesday,Kittery ,I-95,21606,Pass. Veh
2020-03-24,Tuesday,Kittery ,I-95,1806,SU Trucks
2020-03-24,Tuesday,Kittery ,I-95,6980,Combination
2020-03-24,Tuesday,Portland ,1-295 1,0,Pass. Veh
2020-03-24,Tuesday,Portland ,1-295 1,0,SU Trucks
2020-03-24,Tuesday,Portland ,1-295 1,0,Combination
2020-03-24,Tuesday,Portland ,I-295 2,29340,Pass. Veh
2020-03-24,Tuesday,Portland ,I-295 2,1438,SU Trucks
2020-03-24,Tuesday,Portland ,I-295 2,2371,Combination
2020-03-24,Tuesday,Portland ,I-295 3,30640,Pass. Veh
2020-03-24,Tuesday,Portland ,I-295 3,1667,SU Trucks
2020-03-24,Tuesday,Portland ,I-295 3,2394,Combination
2020-03-24,Tuesday,Saco ,I-195,5355,Pass. Veh
2020-03-24,Tuesday,Saco ,I-195,212,SU Trucks
2020-03-24,Tuesday,Saco ,I-195,78,Combination
2020-03-24,Tuesday,South Portland,NA,35066,Pass. Veh
2020-03-24,Tuesday,South Portland,NA,1528,SU Trucks
2020-03-24,Tuesday,South Portland,NA,2322,Combination
2020-03-24,Tuesday,Lewiston ,SR 196,NA,Pass. Veh
2020-03-24,Tuesday,Lewiston ,SR 196,NA,SU Trucks
2020-03-24,Tuesday,Lewiston ,SR 196,NA,Combination
2020-03-24,Tuesday,Berwick ,SR4,NA,Pass. Veh
2020-03-24,Tuesday,Berwick ,SR4,NA,SU Trucks
2020-03-24,Tuesday,Berwick ,SR4,NA,Combination
2020-03-24,Tuesday,Abbott ,Routes 6&15&16,1503,Pass. Veh
2020-03-24,Tuesday,Abbott ,Routes 6&15&16,66,SU Trucks
2020-03-24,Tuesday,Abbott ,Routes 6&15&16,90,Combination
2020-03-24,Tuesday,Mattawamkeag ,Route 2,378,Pass. Veh
2020-03-24,Tuesday,Mattawamkeag ,Route 2,11,SU Trucks
2020-03-24,Tuesday,Mattawamkeag ,Route 2,88,Combination
2020-03-24,Tuesday,New Portland ,Route 27,1038,Pass. Veh
2020-03-24,Tuesday,New Portland ,Route 27,18,SU Trucks
2020-03-24,Tuesday,New Portland ,Route 27,369,Combination
2020-03-24,Tuesday,Princeton ,Route 1,1165,Pass. Veh
2020-03-24,Tuesday,Princeton ,Route 1,50,SU Trucks
2020-03-24,Tuesday,Princeton ,Route 1,268,Combination
2020-03-24,Tuesday,T22 MD,NA,NA,Pass. Veh
2020-03-24,Tuesday,T22 MD,NA,NA,SU Trucks
2020-03-24,Tuesday,T22 MD,NA,NA,Combination
2020-03-24,Tuesday,Vassalboro ,Routes 100 & 201,2529,Pass. Veh
2020-03-24,Tuesday,Vassalboro ,Routes 100 & 201,64,SU Trucks
2020-03-24,Tuesday,Vassalboro ,Routes 100 & 201,61,Combination
2020-03-24,Tuesday,Wilton ,Routes 2 & 17,1321,Pass. Veh
2020-03-24,Tuesday,Wilton ,Routes 2 & 17,85,SU Trucks
2020-03-24,Tuesday,Wilton ,Routes 2 & 17,553,Combination
2020-03-24,Tuesday,Wiscasset ,Route 1,7940,Pass. Veh
2020-03-24,Tuesday,Wiscasset ,Route 1,258,SU Trucks
2020-03-24,Tuesday,Wiscasset ,Route 1,308,Combination
2020-03-24,Tuesday,York ,Route 1,3562,Pass. Veh
2020-03-24,Tuesday,York ,Route 1,133,SU Trucks
2020-03-24,Tuesday,York ,Route 1,49,Combination
2020-03-25,Wednesday,Auburn ,Veterans Bridge,NA,Pass. Veh
2020-03-25,Wednesday,Auburn ,Veterans Bridge,NA,SU Trucks
2020-03-25,Wednesday,Auburn ,Veterans Bridge,NA,Combination
2020-03-25,Wednesday,Bangor ,I-95,26719,Pass. Veh
2020-03-25,Wednesday,Bangor ,I-95,2053,SU Trucks
2020-03-25,Wednesday,Bangor ,I-95,2459,Combination
2020-03-25,Wednesday,Brewer ,I-395,19089,Pass. Veh
2020-03-25,Wednesday,Brewer ,I-395,1338,SU Trucks
2020-03-25,Wednesday,Brewer ,I-395,1175,Combination
2020-03-25,Wednesday,Brunswick ,I-295,19246,Pass. Veh
2020-03-25,Wednesday,Brunswick ,I-295,1220,SU Trucks
2020-03-25,Wednesday,Brunswick ,I-295,2643,Combination
2020-03-25,Wednesday,Carmel ,I-95 NB,4693,Pass. Veh
2020-03-25,Wednesday,Carmel ,I-95 NB,303,SU Trucks
2020-03-25,Wednesday,Carmel ,I-95 NB,1386,Combination
2020-03-25,Wednesday,Carmel ,I-95 SB,4047,Pass. Veh
2020-03-25,Wednesday,Carmel ,I-95 SB,522,SU Trucks
2020-03-25,Wednesday,Carmel ,I-95 SB,1430,Combination
2020-03-25,Wednesday,Freeport ,I-295,22020,Pass. Veh
2020-03-25,Wednesday,Freeport ,I-295,1089,SU Trucks
2020-03-25,Wednesday,Freeport ,I-295,2834,Combination
2020-03-25,Wednesday,Howland ,I-95 NB,2178,Pass. Veh
2020-03-25,Wednesday,Howland ,I-95 NB,119,SU Trucks
2020-03-25,Wednesday,Howland ,I-95 NB,693,Combination
2020-03-25,Wednesday,Howland ,I-95 SB,2000,Pass. Veh
2020-03-25,Wednesday,Howland ,I-95 SB,112,SU Trucks
2020-03-25,Wednesday,Howland ,I-95 SB,754,Combination
2020-03-25,Wednesday,Kittery ,I-95,23200,Pass. Veh
2020-03-25,Wednesday,Kittery ,I-95,1930,SU Trucks
